115 -03.85421117 -032.42963141
120 Linear Feature 50
111 -03.85416179 -032.43027196 1 102
112 -03.85436820 -032.42996774 -03.85453230 -032.42986615 1 102
111 -03.85544609 -032.42924358 1 102
112 -03.85571738 -032.42916331 -03.85582732 -032.42917137 1 102
115 -03.85608205 -032.42919422
21 -03.85365562 -032.42836524 2 93.8200 3.00 PAPI 12-L
20 -03.85549682 -032.42795194 94.3800 0 3 {@Y,^l}B{@@,^u}A
20 -03.85543570 -032.42878122 275.7600 0 3 {@Y,^ru}A{@@,^u}B
20 -03.85491779 -032.42733145 20.7100 0 3 {@L}B{@R}12-30{@@,@L}B{@Y,^u}RAMP
20 -03.85483870 -032.42755105 20.7100 0 3 {@L}B{@R}12-30{@@,@L}B{@Y,^u}RAMP
20 -03.85468729 -032.42951126 325.3000 0 3 {@L}A{@R}12-30{@@,@L}A{@Y,^u}RAMP
20 -03.85481823 -032.42970876 325.3000 0 3 {@L}A{@R}12-30{@@,@L}A{@Y,^u}RAMP
14 -03.85648818 -032.42822982  82.02 0 New Tower Viewpoint 28
1300 -03.85598670 -032.42912943   5.00 tie_down jets|turboprops|props|helos Gate 01 (GA) A
1301 A general_aviation 
1300 -03.85608599 -032.42878629 150.00 gate jets|turboprops Gate 02 (R) C
1301 C airline 
1300 -03.85609876 -032.42857576 185.00 gate jets|turboprops|props Gate 03 (GA) B
1301 B general_aviation 
1300 -03.85611613 -032.42836485 185.00 gate jets|turboprops|props Gate 04 (GA) B
1301 B general_aviation 
1300 -03.85613351 -032.42815104 185.00 gate jets|turboprops|props Gate 05 (C/GA) B
1301 B cargo 
1300 -03.85616345 -032.42794432 210.00 gate jets|turboprops Gate 06 (C/R) C
1301 C cargo 
1300 -03.85614670 -032.42752547 273.00 tie_down helos Gate 07 (Heli) A
1301 A general_aviation 
18 -03.85329530 -032.42828561 1 Airport Beacon
19 -03.85540512 -032.42681433 0 Windsock
1051 125900 NORONHA RDO
99
